ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0345339738,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339738.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345339738.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345339738.01.LZZZZZZZ.jpg
0446679593,Suzanne's Diary for Nicholas,James Patterson,2002,Warner Books,http://images.amazon.com/images/P/0446679593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679593.01.LZZZZZZZ.jpg
0679441557,Ladder of Years,Anne Tyler,1995,Random House Inc,http://images.amazon.com/images/P/0679441557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679441557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679441557.01.LZZZZZZZ.jpg
0679417796,The Alienist,Caleb Carr,1994,Random House,http://images.amazon.com/images/P/0679417796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679417796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679417796.01.LZZZZZZZ.jpg
1573225517,High Fidelity,Nick Hornby,1996,Riverhead Books,http://images.amazon.com/images/P/1573225517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225517.01.LZZZZZZZ.jpg
0060199652,Prodigal Summer,Barbara Kingsolver,2000,HarperCollins,http://images.amazon.com/images/P/0060199652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060199652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060199652.01.LZZZZZZZ.jpg
034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books,http://images.amazon.com/images/P/034541389X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034541389X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034541389X.01.LZZZZZZZ.jpg
0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books,http://images.amazon.com/images/P/0316284955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316284955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316284955.01.LZZZZZZZ.jpg
0060987529,Confessions of an Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,http://images.amazon.com/images/P/0060987529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987529.01.LZZZZZZZ.jpg
0446523321,The Simple Truth,David Baldacci,1998,Warner Books Inc,http://images.amazon.com/images/P/0446523321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446523321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446523321.01.LZZZZZZZ.jpg
0553277472,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,ROBERT PIRSIG,1984,Bantam,http://images.amazon.com/images/P/0553277472.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553277472.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553277472.01.LZZZZZZZ.jpg
0099245027,The Testament,John Grisham,1999,Trafalgar Square,http://images.amazon.com/images/P/0099245027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099245027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099245027.01.LZZZZZZZ.jpg
0425161617,The Accidental Tourist,Anne Tyler,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425161617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425161617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425161617.01.LZZZZZZZ.jpg
0553560247,Dying for Chocolate (Culinary Mysteries (Paperback)),DIANE MOTT DAVIDSON,1993,Bantam,http://images.amazon.com/images/P/0553560247.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553560247.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553560247.01.LZZZZZZZ.jpg
051512608X,The Reef,Nora Roberts,1999,Jove Books,http://images.amazon.com/images/P/051512608X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512608X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512608X.01.LZZZZZZZ.jpg
0553574671,Prime Cut,Diane Mott Davidson,2000,Bantam Books,http://images.amazon.com/images/P/0553574671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574671.01.LZZZZZZZ.jpg
067088300X,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,Viking Books,http://images.amazon.com/images/P/067088300X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067088300X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067088300X.01.LZZZZZZZ.jpg
0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,http://images.amazon.com/images/P/0375727345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375727345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg
0446608890,Saving Faith,David Baldacci,2000,Warner Vision,http://images.amazon.com/images/P/0446608890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608890.01.LZZZZZZZ.jpg
0743437640,The Mulberry Tree,Jude Deveraux,2003,Pocket,http://images.amazon.com/images/P/0743437640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.LZZZZZZZ.jpg
0140293469,High Fidelity,Nick Hornby,2000,Penguin Books Ltd,http://images.amazon.com/images/P/0140293469.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140293469.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140293469.01.LZZZZZZZ.jpg
0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA,http://images.amazon.com/images/P/0375703861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703861.01.LZZZZZZZ.jpg
0553149660,The Catcher in the Rye,J. D. Salinger,0,Bantam Books,http://images.amazon.com/images/P/0553149660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553149660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553149660.01.LZZZZZZZ.jpg
0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425152251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.LZZZZZZZ.jpg
0312924585,Silence of the Lambs,Thomas Harris,1991,St. Martin's Press,http://images.amazon.com/images/P/0312924585.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312924585.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312924585.01.LZZZZZZZ.jpg
0385479565,The Hot Zone,Richard Preston,1995,Anchor,http://images.amazon.com/images/P/0385479565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385479565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385479565.01.LZZZZZZZ.jpg
0425162443,The Rapture of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.LZZZZZZZ.jpg
0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515132020.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132020.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132020.01.LZZZZZZZ.jpg
0515131229,Dance upon the Air (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515131229.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131229.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131229.01.LZZZZZZZ.jpg
038079487X,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,http://images.amazon.com/images/P/038079487X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038079487X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038079487X.01.LZZZZZZZ.jpg
0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684872153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684872153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684872153.01.LZZZZZZZ.jpg
0679454454,Sick Puppy,Carl Hiaasen,2000,Alfred A. Knopf,http://images.amazon.com/images/P/0679454454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679454454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679454454.01.LZZZZZZZ.jpg
0440241162,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company,http://images.amazon.com/images/P/0440241162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241162.01.LZZZZZZZ.jpg
1573228214,High Fidelity,Nick Hornby,2000,Riverhead Books,http://images.amazon.com/images/P/1573228214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573228214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573228214.01.LZZZZZZZ.jpg
0316780812,Sea Glass: A Novel,Anita Shreve,2002,"Little, Brown",http://images.amazon.com/images/P/0316780812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316780812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316780812.01.LZZZZZZZ.jpg
0515119784,Range of Motion,Elizabeth Berg,1996,Jove Books,http://images.amazon.com/images/P/0515119784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515119784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515119784.01.LZZZZZZZ.jpg
0064407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,HarperCollins,http://images.amazon.com/images/P/0064407675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064407675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064407675.01.LZZZZZZZ.jpg
0380977788,Coraline,Neil Gaiman,2002,HarperCollins,http://images.amazon.com/images/P/0380977788.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380977788.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380977788.01.LZZZZZZZ.jpg
0441304834,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,Ace Books,http://images.amazon.com/images/P/0441304834.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441304834.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441304834.01.LZZZZZZZ.jpg
0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam,http://images.amazon.com/images/P/0553571818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553571818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553571818.01.LZZZZZZZ.jpg
0345391055,Disclosure,Michael Crichton,1994,Ballantine Books,http://images.amazon.com/images/P/0345391055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391055.01.LZZZZZZZ.jpg
0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books,http://images.amazon.com/images/P/0375760911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375760911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375760911.01.LZZZZZZZ.jpg
0679437452,Range of Motion,Elizabeth Berg,1995,Random House Inc,http://images.amazon.com/images/P/0679437452.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679437452.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679437452.01.LZZZZZZZ.jpg
0345413350,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey,http://images.amazon.com/images/P/0345413350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413350.01.LZZZZZZZ.jpg
0670813028,It,Stephen King,1986,Viking Books,http://images.amazon.com/images/P/0670813028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670813028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670813028.01.LZZZZZZZ.jpg
0451197410,How Stella Got Her Groove Back,Terry McMillan,1998,Signet Book,http://images.amazon.com/images/P/0451197410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451197410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451197410.01.LZZZZZZZ.jpg
0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316601950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316601950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316601950.01.LZZZZZZZ.jpg
0446693790,"Dude, Where's My Country?",Michael Moore,2004,Warner Books,http://images.amazon.com/images/P/0446693790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446693790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446693790.01.LZZZZZZZ.jpg
0451522303,Animal Farm,George Orwell,1956,Signet Book,http://images.amazon.com/images/P/0451522303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451522303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451522303.01.LZZZZZZZ.jpg
1573227331,About a Boy,Nick Hornby,1999,Riverhead Books,http://images.amazon.com/images/P/1573227331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573227331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573227331.01.LZZZZZZZ.jpg
080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books,http://images.amazon.com/images/P/080411918X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080411918X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080411918X.01.LZZZZZZZ.jpg
0553293176,Dangerous,Amanda Quick,1993,Bantam,http://images.amazon.com/images/P/0553293176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553293176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553293176.01.LZZZZZZZ.jpg
0440222915,Outlander,DIANA GABALDON,1996,Dell,http://images.amazon.com/images/P/0440222915.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440222915.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440222915.01.LZZZZZZZ.jpg
0399133186,Mortal Fear,Robin Cook,1988,Putnam Pub Group,http://images.amazon.com/images/P/0399133186.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399133186.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399133186.01.LZZZZZZZ.jpg
0446604275,Primary Colors: A Novel of Politics,Anonymous,1996,Warner Books,http://images.amazon.com/images/P/0446604275.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604275.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604275.01.LZZZZZZZ.jpg
0375502238,Blessings,ANNA QUINDLEN,2002,Random House,http://images.amazon.com/images/P/0375502238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375502238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375502238.01.LZZZZZZZ.jpg
0440202043,Shell Seekers,Rosamunde Pilcher,1996,Dell,http://images.amazon.com/images/P/0440202043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440202043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440202043.01.LZZZZZZZ.jpg
0451183665,A Case of Need,Michael Crichton,1994,Signet Book,http://images.amazon.com/images/P/0451183665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451183665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451183665.01.LZZZZZZZ.jpg
0684841185,Death du Jour,Kathy Reichs,1999,Scribner,http://images.amazon.com/images/P/0684841185.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684841185.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684841185.01.LZZZZZZZ.jpg
0316693286,Pop Goes the Weasel,James Patterson,1999,Replica Books,http://images.amazon.com/images/P/0316693286.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693286.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693286.01.LZZZZZZZ.jpg
0060086246,Last Chance Saloon,Marian Keyes,2003,Perennial,http://images.amazon.com/images/P/0060086246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060086246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060086246.01.LZZZZZZZ.jpg
038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday,http://images.amazon.com/images/P/038550926X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038550926X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038550926X.01.LZZZZZZZ.jpg
0671004530,On the Street Where You Live,Mary Higgins Clark,2002,Pocket,http://images.amazon.com/images/P/0671004530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004530.01.LZZZZZZZ.jpg
014028009X,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,http://images.amazon.com/images/P/014028009X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014028009X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014028009X.01.LZZZZZZZ.jpg
034547063X,Black House,STEPHEN KING,2003,Ballantine Books,http://images.amazon.com/images/P/034547063X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034547063X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034547063X.01.LZZZZZZZ.jpg
0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books,http://images.amazon.com/images/P/0312244266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312244266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312244266.01.LZZZZZZZ.jpg
0452282829,We Were the Mulvaneys,Joyce Carol Oates,1996,Plume,http://images.amazon.com/images/P/0452282829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282829.01.LZZZZZZZ.jpg
8878242357,Cujo,Stephen King,0,Distribooks Int'l+inc,http://images.amazon.com/images/P/8878242357.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8878242357.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8878242357.01.LZZZZZZZ.jpg
0060929871,Brave New World,Aldous Huxley,1998,Perennial,http://images.amazon.com/images/P/0060929871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929871.01.LZZZZZZZ.jpg
0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor,http://images.amazon.com/images/P/0385722206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385722206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385722206.01.LZZZZZZZ.jpg
0142001430,Year of Wonders,Geraldine Brooks,2002,Penguin Books,http://images.amazon.com/images/P/0142001430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001430.01.LZZZZZZZ.jpg
0553800914,The Search,Iris Johansen,2000,Bantam Books,http://images.amazon.com/images/P/0553800914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553800914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553800914.01.LZZZZZZZ.jpg
080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books,http://images.amazon.com/images/P/080410526X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg
0767914767,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2004,Broadway Books,http://images.amazon.com/images/P/0767914767.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767914767.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767914767.01.LZZZZZZZ.jpg
0440235596,Tara Road,Maeve Binchy,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440235596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235596.01.LZZZZZZZ.jpg
042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group,http://images.amazon.com/images/P/042516098X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042516098X.01.LZZZZZZZ.jpg
0446613266,Four Blind Mice,James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446613266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.LZZZZZZZ.jpg
0552998486,Chocolat,Joanne Harris,2000,Black Swan,http://images.amazon.com/images/P/0552998486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552998486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552998486.01.LZZZZZZZ.jpg
0671041789,The Green Mile,Stephen King,1999,Pocket,http://images.amazon.com/images/P/0671041789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671041789.01.LZZZZZZZ.jpg
0439139597,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic,http://images.amazon.com/images/P/0439139597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439139597.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439139597.01.LZZZZZZZ.jpg
0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,http://images.amazon.com/images/P/0439064864.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439064864.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439064864.01.LZZZZZZZ.jpg
